browser position chr8:98947784-99078856
browser hide all
chr8 98981137 98981137 3.897954593412578e-05
chr8 98981138 98981138 1.0587576070975047e-05
chr8 98981139 98981139 3.147246752632782e-05
chr8 98981140 98981140 4.30274076279602e-06
chr8 98981141 98981141 1.1816651749541052e-05
chr8 98981142 98981142 2.569721982581541e-05
chr8 98981143 98981143 1.2459961908461992e-05
chr8 98981144 98981144 1.8997438019141555e-05
chr8 98981145 98981145 2.6611207431415096e-05
chr8 98981146 98981146 2.8494550861069e-05
chr8 98981147 98981147 2.5677451048977673e-05
chr8 98981148 98981148 5.067495749244699e-06
chr8 98981149 98981149 1.1823623935924843e-05
chr8 98981150 98981150 2.055606273643207e-06
chr8 98981151 98981151 3.1941117413225584e-06
chr8 98981152 98981152 1.2426788089214824e-05
chr8 98981153 98981153 2.388291795796249e-05
chr8 98981154 98981154 5.488473107106984e-07
chr8 98981155 98981155 1.2078117833880242e-05
chr8 98981156 98981156 8.78751052368898e-06
chr8 98981157 98981157 1.3508281426766189e-06
chr8 98981158 98981158 1.0765304978122003e-05
chr8 98981159 98981159 3.595514135668054e-05
chr8 98981160 98981160 1.1025895219063386e-05
chr8 98981161 98981161 3.236210613977164e-05
chr8 98981162 98981162 2.2287571482593194e-05
chr8 98981163 98981163 2.460065297782421e-05
chr8 98981164 98981164 2.9130865186743904e-07
chr8 98981165 98981165 1.102450733014848e-05
chr8 98981166 98981166 2.6973415515385568e-05
chr8 98981167 98981167 8.7048274508561e-06
chr8 98981168 98981168 1.021811203827383e-05
chr8 98981169 98981169 1.9020035324501805e-05
chr8 98981170 98981170 2.3913298718980514e-05
chr8 98981171 98981171 1.3074643902655225e-05
chr8 98981172 98981172 9.002353181131184e-06
chr8 98981173 98981173 1.0698016922106035e-05
chr8 98981174 98981174 2.9480790544766933e-05
chr8 98981175 98981175 4.637765869119903e-06
chr8 98981176 98981176 7.82818824518472e-06
chr8 98981177 98981177 4.740814347314881e-06
chr8 98981178 98981178 1.5251463082677219e-05
chr8 98981179 98981179 3.0248491384554654e-05
chr8 98981180 98981180 3.1811869121156633e-06
chr8 98981181 98981181 5.5119926400948316e-05
chr8 98981182 98981182 7.0447799771500286e-06
chr8 98981183 98981183 7.88836223364342e-06
chr8 98981184 98981184 1.0056356586574111e-05
chr8 98981185 98981185 4.891560092801228e-05
chr8 98981186 98981186 8.700099897396285e-06
chr8 98981187 98981187 1.304339457419701e-05
chr8 98981188 98981188 5.8876070397673175e-05
chr8 98981189 98981189 8.324361260747537e-06
chr8 98981190 98981190 4.762392563861795e-06
chr8 98981191 98981191 3.7491292459890246e-05
chr8 98981192 98981192 4.117857315577567e-06
chr8 98981193 98981193 0.0001468660484533757
chr8 98981194 98981194 1.2687542948697228e-05
chr8 98981195 98981195 1.6432268239441328e-05
chr8 98981196 98981196 1.5120715033845045e-05
chr8 98981197 98981197 2.2398002329282463e-05
chr8 98981198 98981198 7.094419743225444e-06
chr8 98981199 98981199 0.00014738572645001113
chr8 98981200 98981200 0.00013668846804648638
chr8 98981201 98981201 1.6898691683309153e-05
chr8 98981202 98981202 3.058330912608653e-05
chr8 98981203 98981203 1.0081511391035747e-05
chr8 98981204 98981204 5.4166092013474554e-05
chr8 98981205 98981205 3.788587491726503e-05
chr8 98981206 98981206 5.422835238277912e-05
chr8 98981207 98981207 7.017399912001565e-05
chr8 98981208 98981208 1.956416599568911e-05
chr8 98981209 98981209 3.372787978150882e-05
chr8 98981210 98981210 9.272598617826588e-07
chr8 98981211 98981211 8.193701796699315e-05
chr8 98981212 98981212 5.617654096568003e-05
chr8 98981213 98981213 4.919817911286373e-06
chr8 98981214 98981214 0.00010039997869171202
chr8 98981215 98981215 1.7919383026310243e-05
chr8 98981216 98981216 0.00014800866483710706
chr8 98981217 98981217 0.00010021620255429298
chr8 98981218 98981218 4.786648787558079e-05
chr8 98981219 98981219 3.3800948585849255e-05
chr8 98981220 98981220 9.236066944140475e-06
chr8 98981221 98981221 2.9818667826475576e-05
chr8 98981222 98981222 5.23652124684304e-06
chr8 98981223 98981223 9.634219168219715e-05
chr8 98981224 98981224 9.049310756381601e-05
chr8 98981225 98981225 4.4369684474077076e-05
chr8 98981226 98981226 0.0001001722484943457
chr8 98981227 98981227 4.311280463298317e-06
chr8 98981228 98981228 0.00013674728688783944
chr8 98981229 98981229 9.962936746887863e-05
chr8 98981230 98981230 6.650479917880148e-05
chr8 98981231 98981231 4.628081114788074e-06
chr8 98981232 98981232 3.4005832276307046e-05
chr8 98981233 98981233 4.7275389079004526e-05
chr8 98981234 98981234 6.231348379515111e-07
chr8 98981235 98981235 4.032515425933525e-05
chr8 98981236 98981236 6.597804895136505e-05
chr8 98981237 98981237 1.6814459740999155e-05
chr8 98981238 98981238 4.382137558422983e-05
chr8 98981239 98981239 2.1879750420339406e-05
chr8 98981240 98981240 1.742942004057113e-05
chr8 98981241 98981241 3.733471021405421e-05
chr8 98981242 98981242 7.946870027808473e-05
chr8 98981243 98981243 2.907093039539177e-05
chr8 98981244 98981244 0.00016268475155811757
chr8 98981245 98981245 0.00010619664681144059
chr8 98981246 98981246 1.4398900930245873e-05
chr8 98981247 98981247 2.731815584411379e-05
chr8 98981248 98981248 2.9233262466732413e-05
chr8 98981249 98981249 7.110540173016489e-05
chr8 98981250 98981250 0.00011549006012501195
chr8 98981251 98981251 3.8875354221090674e-05
chr8 98981252 98981252 8.980429265648127e-05
chr8 98981253 98981253 0.00010401604959042743
chr8 98981254 98981254 7.231128984130919e-05
chr8 98981255 98981255 5.786379551864229e-05
chr8 98981256 98981256 0.00016511260764673352
chr8 98981257 98981257 1.953805985976942e-05
chr8 98981258 98981258 7.473085133824497e-05
chr8 98981259 98981259 8.290962432511151e-05
chr8 98981260 98981260 3.093398845521733e-05
chr8 98981261 98981261 6.43136736471206e-05
chr8 98981262 98981262 4.216806701151654e-05
chr8 98981263 98981263 3.987501986557618e-05
chr8 98981264 98981264 8.85710833244957e-05
chr8 98981265 98981265 0.00011222304601687938
chr8 98981266 98981266 2.2882912162458524e-05
chr8 98981267 98981267 0.00016047907411120832
chr8 98981268 98981268 0.00012718760990537703
chr8 98981269 98981269 2.9708473448408768e-05
chr8 98981270 98981270 3.6932291550328955e-05
chr8 98981271 98981271 9.711555321700871e-05
chr8 98981272 98981272 5.3019575716461986e-05
chr8 98981273 98981273 6.770800973754376e-05
chr8 98981274 98981274 8.60915970406495e-05
chr8 98981275 98981275 6.496418791357428e-05
chr8 98981276 98981276 2.429231426503975e-05
chr8 98981277 98981277 1.512695598648861e-05
chr8 98981278 98981278 9.400269846082665e-06
chr8 98981279 98981279 0.00014079180255066603
chr8 98981280 98981280 9.444293391425163e-05
chr8 98981281 98981281 5.56293707631994e-06
chr8 98981282 98981282 5.750075069954619e-05
chr8 98981283 98981283 3.9744227251503617e-05
chr8 98981284 98981284 4.5476532250177115e-05
chr8 98981285 98981285 3.318318704259582e-05
chr8 98981286 98981286 9.186654642689973e-05
chr8 98981287 98981287 9.494781988905743e-05
chr8 98981288 98981288 0.00010057558392873034
chr8 98981289 98981289 6.420172576326877e-05
chr8 98981290 98981290 1.8190834452980198e-05
chr8 98981291 98981291 1.27009179777815e-05
chr8 98981292 98981292 8.677702862769365e-05
chr8 98981293 98981293 0.00012926991621498019
chr8 98981294 98981294 7.506289693992585e-05
chr8 98981295 98981295 5.717627936974168e-05
chr8 98981296 98981296 0.000122145313071087
chr8 98981297 98981297 3.267922511440702e-05
chr8 98981298 98981298 9.334682545159012e-05
chr8 98981299 98981299 0.00011675016139633954
chr8 98981300 98981300 1.2159423022239935e-05
chr8 98981301 98981301 6.584568473044783e-05
chr8 98981302 98981302 0.0001203710344270803
chr8 98981303 98981303 2.052140553132631e-05
chr8 98981304 98981304 2.7514943212736398e-05
chr8 98981305 98981305 6.20000428170897e-05
chr8 98981306 98981306 1.1231937605771236e-05
chr8 98981307 98981307 6.413470691768453e-05
chr8 98981308 98981308 6.476268754340708e-05
chr8 98981309 98981309 4.619153696694411e-05
chr8 98981310 98981310 0.00018271096632815897
chr8 98981311 98981311 7.639804243808612e-05
chr8 98981312 98981312 8.969875489128754e-05
chr8 98981313 98981313 7.172057667048648e-05
chr8 98981314 98981314 7.968418685777579e-06
chr8 98981315 98981315 7.031790300970897e-05
chr8 98981316 98981316 0.00010871898848563433
chr8 98981317 98981317 1.4944485883461311e-05
chr8 98981318 98981318 2.3293385311262682e-05
chr8 98981319 98981319 1.2453823728719726e-05
chr8 98981320 98981320 5.3679315897170454e-05
chr8 98981321 98981321 4.252829967299476e-05
chr8 98981322 98981322 2.769945058389567e-05
chr8 98981323 98981323 2.6382012947578914e-05
chr8 98981324 98981324 3.616339017753489e-05
chr8 98981325 98981325 1.03160264188773e-05
chr8 98981326 98981326 4.394481948111206e-05
chr8 98981327 98981327 4.713361704489216e-05
chr8 98981328 98981328 3.265506529714912e-05
chr8 98981329 98981329 3.597618706407957e-05
chr8 98981330 98981330 1.4208500942913815e-05
chr8 98981331 98981331 9.467408744967543e-06
chr8 98981332 98981332 2.5293482394772582e-05
chr8 98981333 98981333 4.515017735684523e-06
chr8 98981334 98981334 3.829810520983301e-05
chr8 98981335 98981335 5.856183634023182e-05
chr8 98981336 98981336 4.029072806588374e-05
chr8 98981337 98981337 1.6357351341866888e-05
chr8 98981338 98981338 3.3678534236969426e-05
chr8 98981339 98981339 4.3242675019428134e-05
chr8 98981340 98981340 3.734089114004746e-05
chr8 98981341 98981341 1.5976840586517937e-05
chr8 98981342 98981342 1.1282606465101708e-05
chr8 98981343 98981343 7.08102888893336e-05
chr8 98981344 98981344 4.49679973826278e-05
chr8 98981345 98981345 3.062912946916185e-05
chr8 98981346 98981346 1.954058461706154e-05
chr8 98981347 98981347 4.777262074640021e-05
chr8 98981348 98981348 3.6796845961362123e-05
chr8 98981349 98981349 4.482519216253422e-05
chr8 98981350 98981350 3.196279430994764e-05
chr8 98981351 98981351 3.7938742025289685e-05
chr8 98981352 98981352 2.227715049230028e-05
chr8 98981353 98981353 1.760701707098633e-05
chr8 98981354 98981354 4.652320785680786e-05
chr8 98981355 98981355 7.90750709711574e-06
chr8 98981356 98981356 5.27808879269287e-05
chr8 98981357 98981357 3.649700011010282e-05
chr8 98981358 98981358 5.773713201051578e-05
chr8 98981359 98981359 3.499786544125527e-06
chr8 98981360 98981360 3.546230436768383e-05
chr8 98981361 98981361 1.083656297851121e-05
chr8 98981362 98981362 7.852691851439886e-06
chr8 98981363 98981363 3.99202763219364e-05
chr8 98981364 98981364 3.6091449146624655e-05
chr8 98981365 98981365 7.029110565781593e-05
chr8 98981366 98981366 3.8949794543441385e-05
chr8 98981367 98981367 1.8318628463021014e-06
chr8 98981368 98981368 3.5873730666935444e-05
chr8 98981369 98981369 5.800000508315861e-05
chr8 98981370 98981370 1.3567209862230811e-05
chr8 98981371 98981371 1.918207635753788e-05
chr8 98981372 98981372 2.0596664398908615e-05
chr8 98981373 98981373 5.748099283664487e-06
chr8 98981374 98981374 8.165171311702579e-05
chr8 98981375 98981375 9.581408812664449e-05
chr8 98981376 98981376 1.5818099200259894e-05
chr8 98981377 98981377 3.7388796044979244e-05
chr8 98981378 98981378 6.929811934242025e-05
chr8 98981379 98981379 3.640807335614227e-05
chr8 98981380 98981380 2.783196759992279e-05
chr8 98981381 98981381 7.251916485984111e-06
chr8 98981382 98981382 1.3414464774541557e-05
chr8 98981383 98981383 4.682273720391095e-05
chr8 98981384 98981384 6.723563274135813e-05
chr8 98981385 98981385 5.047004378866404e-05
chr8 98981386 98981386 2.1281523004290648e-05
chr8 98981387 98981387 2.2344411263475195e-05
chr8 98981388 98981388 4.095464646525215e-06
chr8 98981389 98981389 3.566472150851041e-05
chr8 98981390 98981390 4.029180490761064e-05
chr8 98981391 98981391 5.926798166910885e-06
chr8 98981392 98981392 1.6445410437881947e-05
chr8 98981393 98981393 4.7339857701445e-05
chr8 98981394 98981394 3.2526993891224265e-05
chr8 98981395 98981395 1.1138225090689957e-05
chr8 98981396 98981396 5.781809886684641e-05
chr8 98981397 98981397 1.4922723494237289e-05
chr8 98981398 98981398 2.889851384679787e-05
chr8 98981399 98981399 1.500877260696143e-06
chr8 98981400 98981400 6.268844299484044e-05
chr8 98981401 98981401 4.3949283281108364e-05
chr8 98981402 98981402 3.0457675165962428e-05
chr8 98981403 98981403 3.964447387261316e-05
chr8 98981404 98981404 4.441426426637918e-05
chr8 98981405 98981405 3.4760403650579974e-05
chr8 98981406 98981406 3.3670941775199026e-05
chr8 98981407 98981407 3.998139436589554e-05
chr8 98981408 98981408 3.5507215216057375e-05
chr8 98981409 98981409 2.8375965484883636e-05
chr8 98981410 98981410 2.1494730390259065e-05
chr8 98981411 98981411 3.177644975949079e-05
chr8 98981412 98981412 4.291382720111869e-05
chr8 98981413 98981413 4.7778579755686224e-05
chr8 98981414 98981414 1.0833076885319315e-05
chr8 98981415 98981415 7.845986147003714e-06
chr8 98981416 98981416 3.5126104194205254e-05
chr8 98981417 98981417 6.437349657062441e-05
chr8 98981418 98981418 3.812165232375264e-07
chr8 98981419 98981419 2.9782004276057705e-06
chr8 98981420 98981420 9.270264126826078e-05
chr8 98981421 98981421 4.78299170936225e-06
chr8 98981422 98981422 1.504938154539559e-06
chr8 98981423 98981423 1.810231424315134e-06
chr8 98981424 98981424 3.858483978547156e-05
chr8 98981425 98981425 2.7178215532330796e-05
chr8 98981426 98981426 1.9940980564570054e-05
chr8 98981427 98981427 6.85304039507173e-05
chr8 98981428 98981428 2.6244040782330558e-05
chr8 98981429 98981429 1.1772587640734855e-05
chr8 98981430 98981430 6.9599729613401e-05
chr8 98981431 98981431 4.985834675608203e-05
chr8 98981432 98981432 3.6196190649206983e-06
chr8 98981433 98981433 2.2182972315931693e-05
chr8 98981434 98981434 4.549867662717588e-05
chr8 98981435 98981435 6.688891153316945e-05
chr8 98981436 98981436 2.483698699506931e-05
chr8 98981437 98981437 7.934917448437773e-06
chr8 98981438 98981438 1.9648288798634894e-05
chr8 98981439 98981439 3.522521001286805e-05
chr8 98981440 98981440 1.4377294064615853e-05
chr8 98981441 98981441 3.165474481647834e-05
chr8 98981442 98981442 3.946042124880478e-05
chr8 98981443 98981443 5.463187335408293e-05
chr8 98981444 98981444 4.9085479986388236e-05
chr8 98981445 98981445 2.48182059294777e-05
chr8 98981446 98981446 3.5124089663440827e-06
chr8 98981447 98981447 6.547440716531128e-05
chr8 98981448 98981448 1.2371448974590749e-05
chr8 98981449 98981449 2.5042359084181953e-06
chr8 98981450 98981450 1.4372262739925645e-06
chr8 98981451 98981451 2.056191624433268e-05
chr8 98981452 98981452 1.4144115993985906e-05
chr8 98981453 98981453 1.3619200217362959e-05
chr8 98981454 98981454 9.474741091253236e-06
chr8 98981455 98981455 1.411647826898843e-05
chr8 98981456 98981456 9.361347110825591e-07
chr8 98981457 98981457 1.955176776391454e-05
chr8 98981458 98981458 3.964760253438726e-06
chr8 98981459 98981459 2.8396370908012614e-06
chr8 98981460 98981460 1.3914122973801568e-06
chr8 98981461 98981461 1.8279226424056105e-05
chr8 98981462 98981462 6.382611900335178e-06
chr8 98981463 98981463 1.6825915736262687e-06
chr8 98981464 98981464 5.307065293891355e-06
chr8 98981465 98981465 1.3060596756986342e-05
chr8 98981466 98981466 2.9533885026467033e-07
chr8 98981467 98981467 1.4148014997772407e-05
chr8 98981468 98981468 2.06106346922752e-06
chr8 98981469 98981469 3.6879591789329425e-05
chr8 98981470 98981470 1.2733339644910302e-06
chr8 98981471 98981471 1.6394151316490024e-06
chr8 98981472 98981472 5.093234449304873e-06
chr8 98981473 98981473 1.4671250028186478e-06
chr8 98981474 98981474 1.5525083654210903e-05
chr8 98981475 98981475 1.0451951311551966e-05
chr8 98981476 98981476 1.664711453486234e-05
chr8 98981477 98981477 1.1357030871295137e-06
chr8 98981478 98981478 3.1183728879113914e-06
chr8 98981479 98981479 6.967100034671603e-06
chr8 98981480 98981480 2.419661177555099e-05
chr8 98981481 98981481 3.530960839270847e-06
chr8 98981482 98981482 6.8121553340461105e-06
chr8 98981483 98981483 1.0904970622505061e-05
chr8 98981484 98981484 2.081449338220409e-06
chr8 98981485 98981485 1.5029707356006838e-05
chr8 98981486 98981486 2.394814509898424e-05
chr8 98981487 98981487 9.970611245080363e-06
chr8 98981488 98981488 2.739989213296212e-07
chr8 98981489 98981489 1.9443652490735985e-05
chr8 98981490 98981490 2.7026530005969107e-05
chr8 98981491 98981491 8.960585546446964e-06
chr8 98981492 98981492 1.6221780470004887e-06
chr8 98981493 98981493 8.106318091449793e-06
chr8 98981494 98981494 1.5577464864691137e-06
chr8 98981495 98981495 2.0030909126944607e-06
chr8 98981496 98981496 5.2651494115707465e-06
chr8 98981497 98981497 4.164624442637432e-06
chr8 98981498 98981498 5.404485818871763e-06
chr8 98981499 98981499 5.475920261233114e-06
chr8 98981500 98981500 3.344609922351083e-07
chr8 98981501 98981501 4.090598395123379e-06
chr8 98981502 98981502 2.8653475965256803e-06
chr8 98981503 98981503 7.563766757812118e-06
chr8 98981504 98981504 1.0707878573157359e-05
chr8 98981505 98981505 1.0659040526661556e-05
chr8 98981506 98981506 6.6415805122233e-06
chr8 98981507 98981507 4.943985004501883e-06
chr8 98981508 98981508 2.3166401661001146e-05
chr8 98981509 98981509 8.17589352664072e-06
chr8 98981510 98981510 1.6106738257803954e-05
chr8 98981511 98981511 1.9584504116210155e-05
chr8 98981512 98981512 1.0669886250980198e-05
chr8 98981513 98981513 1.0149532272407669e-06
chr8 98981514 98981514 2.2685453586746007e-05
chr8 98981515 98981515 1.224396146426443e-05
chr8 98981516 98981516 1.3823016161040869e-05
chr8 98981517 98981517 6.216627753019566e-06
chr8 98981518 98981518 1.2853145562985446e-05
chr8 98981519 98981519 9.569203029968776e-08
chr8 98981520 98981520 7.11877419234952e-06
chr8 98981521 98981521 1.1806807378889062e-05
chr8 98981522 98981522 1.2090429663658142e-05
chr8 98981523 98981523 1.3735824722971302e-05
chr8 98981524 98981524 2.0612529624486342e-05
chr8 98981525 98981525 2.857516665244475e-05
chr8 98981526 98981526 1.2360002074274234e-05
chr8 98981527 98981527 5.242173756414559e-06
chr8 98981528 98981528 4.133577931497712e-06
chr8 98981529 98981529 7.696320608374663e-06
chr8 98981530 98981530 2.094618685077876e-05
chr8 98981531 98981531 1.8946717318613082e-05
